block_seed,architecture,condition,family,lambda,rho,mu,graph_index,graph_id,log_loss,accuracy,brier
173,pna,combined_l12_r08_m02,combined,12.0,0.8,0.2,0,target:173:combined_l12_r08_m02:0:419502902,0.3358003497123718,0.887939453125,0.08730403333902359
173,mean,combined_l12_r08_m02,combined,12.0,0.8,0.2,1,target:173:combined_l12_r08_m02:1:1280003015,0.45382747054100037,0.871826171875,0.10504920780658722
173,mean_degree,combined_l12_r08_m02,combined,12.0,0.8,0.2,1,target:173:combined_l12_r08_m02:1:1280003015,0.32802215218544006,0.8681640625,0.09845131635665894
173,sum,combined_l12_r08_m02,combined,12.0,0.8,0.2,1,target:173:combined_l12_r08_m02:1:1280003015,0.3156015872955322,0.862548828125,0.09789390116930008
173,pna,combined_l12_r08_m02,combined,12.0,0.8,0.2,1,target:173:combined_l12_r08_m02:1:1280003015,0.48057371377944946,0.835205078125,0.12785571813583374
173,mean,combined_l12_r08_m02,combined,12.0,0.8,0.2,2,target:173:combined_l12_r08_m02:2:487187468,0.2852131128311157,0.915283203125,0.06802357733249664
173,mean_degree,combined_l12_r08_m02,combined,12.0,0.8,0.2,2,target:173:combined_l12_r08_m02:2:487187468,0.2509151101112366,0.89453125,0.07654790580272675
173,sum,combined_l12_r08_m02,combined,12.0,0.8,0.2,2,target:173:combined_l12_r08_m02:2:487187468,0.24927598237991333,0.892822265625,0.07572463899850845
173,pna,combined_l12_r08_m02,combined,12.0,0.8,0.2,2,target:173:combined_l12_r08_m02:2:487187468,0.3113529682159424,0.896728515625,0.08170048892498016
173,mean,combined_l12_r08_m02,combined,12.0,0.8,0.2,3,target:173:combined_l12_r08_m02:3:1213080523,0.2540825307369232,0.91943359375,0.06266461312770844
173,mean_degree,combined_l12_r08_m02,combined,12.0,0.8,0.2,3,target:173:combined_l12_r08_m02:3:1213080523,0.23673158884048462,0.9033203125,0.07051567733287811
173,sum,combined_l12_r08_m02,combined,12.0,0.8,0.2,3,target:173:combined_l12_r08_m02:3:1213080523,0.22632531821727753,0.906494140625,0.06763739883899689
173,pna,combined_l12_r08_m02,combined,12.0,0.8,0.2,3,target:173:combined_l12_r08_m02:3:1213080523,0.320936381816864,0.89013671875,0.08671834319829941
173,mean,combined_l12_r08_m02,combined,12.0,0.8,0.2,4,target:173:combined_l12_r08_m02:4:828310331,0.2524690628051758,0.9228515625,0.06093321368098259
173,mean_degree,combined_l12_r08_m02,combined,12.0,0.8,0.2,4,target:173:combined_l12_r08_m02:4:828310331,0.26462751626968384,0.88525390625,0.0809420496225357
173,sum,combined_l12_r08_m02,combined,12.0,0.8,0.2,4,target:173:combined_l12_r08_m02:4:828310331,0.23048290610313416,0.908203125,0.06820422410964966
173,pna,combined_l12_r08_m02,combined,12.0,0.8,0.2,4,target:173:combined_l12_r08_m02:4:828310331,0.3057376742362976,0.890869140625,0.08243542164564133
173,mean,combined_l12_r08_m02,combined,12.0,0.8,0.2,5,target:173:combined_l12_r08_m02:5:477442242,0.3998926877975464,0.8876953125,0.09157431125640869
173,mean_degree,combined_l12_r08_m02,combined,12.0,0.8,0.2,5,target:173:combined_l12_r08_m02:5:477442242,0.24728496372699738,0.89306640625,0.07521955668926239
173,sum,combined_l12_r08_m02,combined,12.0,0.8,0.2,5,target:173:combined_l12_r08_m02:5:477442242,0.28734850883483887,0.8837890625,0.08802217245101929
173,pna,combined_l12_r08_m02,combined,12.0,0.8,0.2,5,target:173:combined_l12_r08_m02:5:477442242,0.4092039465904236,0.862548828125,0.10707510262727737
173,mean,combined_l12_r08_m02,combined,12.0,0.8,0.2,6,target:173:combined_l12_r08_m02:6:1353147537,0.2691761255264282,0.921142578125,0.062272824347019196
173,mean_degree,combined_l12_r08_m02,combined,12.0,0.8,0.2,6,target:173:combined_l12_r08_m02:6:1353147537,0.21079933643341064,0.91748046875,0.06285643577575684
173,sum,combined_l12_r08_m02,combined,12.0,0.8,0.2,6,target:173:combined_l12_r08_m02:6:1353147537,0.21612869203090668,0.916015625,0.06395724415779114
173,pna,combined_l12_r08_m02,combined,12.0,0.8,0.2,6,target:173:combined_l12_r08_m02:6:1353147537,0.3190237879753113,0.893798828125,0.08382109552621841
173,mean,combined_l12_r08_m02,combined,12.0,0.8,0.2,7,target:173:combined_l12_r08_m02:7:2090867458,0.34004396200180054,0.901123046875,0.07741282880306244
173,mean_degree,combined_l12_r08_m02,combined,12.0,0.8,0.2,7,target:173:combined_l12_r08_m02:7:2090867458,0.269769549369812,0.887939453125,0.08183522522449493
173,sum,combined_l12_r08_m02,combined,12.0,0.8,0.2,7,target:173:combined_l12_r08_m02:7:2090867458,0.25609850883483887,0.89697265625,0.07613371312618256
173,pna,combined_l12_r08_m02,combined,12.0,0.8,0.2,7,target:173:combined_l12_r08_m02:7:2090867458,0.40005940198898315,0.870361328125,0.1037185937166214
173,mean,combined_l12_r08_m05,combined,12.0,0.8,0.5,0,target:173:combined_l12_r08_m05:0:252252894,0.03552848845720291,0.992431640625,0.006369530223309994
173,mean_degree,combined_l12_r08_m05,combined,12.0,0.8,0.5,0,target:173:combined_l12_r08_m05:0:252252894,0.020692002028226852,0.9931640625,0.005426607094705105
173,sum,combined_l12_r08_m05,combined,12.0,0.8,0.5,0,target:173:combined_l12_r08_m05:0:252252894,0.04162909835577011,0.98974609375,0.010170773603022099
173,pna,combined_l12_r08_m05,combined,12.0,0.8,0.5,0,target:173:combined_l12_r08_m05:0:252252894,0.0499894805252552,0.98583984375,0.01142064668238163
173,mean,combined_l12_r08_m05,combined,12.0,0.8,0.5,1,target:173:combined_l12_r08_m05:1:287550140,0.024409057572484016,0.994873046875,0.004425806924700737
173,mean_degree,combined_l12_r08_m05,combined,12.0,0.8,0.5,1,target:173:combined_l12_r08_m05:1:287550140,0.022038638591766357,0.99267578125,0.0059178415685892105
173,sum,combined_l12_r08_m05,combined,12.0,0.8,0.5,1,target:173:combined_l12_r08_m05:1:287550140,0.04096587747335434,0.98974609375,0.00954502634704113
173,pna,combined_l12_r08_m05,combined,12.0,0.8,0.5,1,target:173:combined_l12_r08_m05:1:287550140,0.04504825174808502,0.986328125,0.010565867647528648
173,mean,combined_l12_r08_m05,combined,12.0,0.8,0.5,2,target:173:combined_l12_r08_m05:2:404386025,0.019378662109375,0.99560546875,0.0035238151904195547
173,mean_degree,combined_l12_r08_m05,combined,12.0,0.8,0.5,2,target:173:combined_l12_r08_m05:2:404386025,0.019305426627397537,0.994140625,0.0048220157623291016
173,sum,combined_l12_r08_m05,combined,12.0,0.8,0.5,2,target:173:combined_l12_r08_m05:2:404386025,0.03963151574134827,0.98779296875,0.009602753445506096
173,pna,combined_l12_r08_m05,combined,12.0,0.8,0.5,2,target:173:combined_l12_r08_m05:2:404386025,0.03146500140428543,0.9892578125,0.008183949626982212
173,mean,combined_l12_r08_m05,combined,12.0,0.8,0.5,3,target:173:combined_l12_r08_m05:3:1822136290,0.032447606325149536,0.992919921875,0.00600003357976675
173,mean_degree,combined_l12_r08_m05,combined,12.0,0.8,0.5,3,target:173:combined_l12_r08_m05:3:1822136290,0.02575264312326908,0.991455078125,0.006498859729617834
173,sum,combined_l12_r08_m05,combined,12.0,0.8,0.5,3,target:173:combined_l12_r08_m05:3:1822136290,0.047150153666734695,0.986083984375,0.012034807354211807
173,pna,combined_l12_r08_m05,combined,12.0,0.8,0.5,3,target:173:combined_l12_r08_m05:3:1822136290,0.036905284970998764,0.987548828125,0.009433075785636902
173,mean,combined_l12_r08_m05,combined,12.0,0.8,0.5,4,target:173:combined_l12_r08_m05:4:1913578805,0.026026271283626556,0.993896484375,0.004824559669941664
173,mean_degree,combined_l12_r08_m05,combined,12.0,0.8,0.5,4,target:173:combined_l12_r08_m05:4:1913578805,0.02029474824666977,0.99462890625,0.005081089213490486
173,sum,combined_l12_r08_m05,combined,12.0,0.8,0.5,4,target:173:combined_l12_r08_m05:4:1913578805,0.040805742144584656,0.987060546875,0.010243035852909088
173,pna,combined_l12_r08_m05,combined,12.0,0.8,0.5,4,target:173:combined_l12_r08_m05:4:1913578805,0.033307239413261414,0.98974609375,0.007849046029150486
173,mean,combined_l12_r08_m05,combined,12.0,0.8,0.5,5,target:173:combined_l12_r08_m05:5:1026875192,0.03210510313510895,0.995361328125,0.0041529457084834576
173,mean_degree,combined_l12_r08_m05,combined,12.0,0.8,0.5,5,target:173:combined_l12_r08_m05:5:1026875192,0.022773534059524536,0.99365234375,0.005279775708913803
173,sum,combined_l12_r08_m05,combined,12.0,0.8,0.5,5,target:173:combined_l12_r08_m05:5:1026875192,0.034609999507665634,0.991943359375,0.008053187280893326
173,pna,combined_l12_r08_m05,combined,12.0,0.8,0.5,5,target:173:combined_l12_r08_m05:5:1026875192,0.039344422519207,0.989990234375,0.008203545585274696
173,mean,combined_l12_r08_m05,combined,12.0,0.8,0.5,6,target:173:combined_l12_r08_m05:6:641325025,0.036647047847509384,0.9912109375,0.007378214038908482
173,mean_degree,combined_l12_r08_m05,combined,12.0,0.8,0.5,6,target:173:combined_l12_r08_m05:6:641325025,0.027021829038858414,0.991943359375,0.007211355492472649
173,sum,combined_l12_r08_m05,combined,12.0,0.8,0.5,6,target:173:combined_l12_r08_m05:6:641325025,0.041179198771715164,0.98876953125,0.00985514372587204
173,pna,combined_l12_r08_m05,combined,12.0,0.8,0.5,6,target:173:combined_l12_r08_m05:6:641325025,0.04456271976232529,0.987060546875,0.010875260457396507
173,mean,combined_l12_r08_m05,combined,12.0,0.8,0.5,7,target:173:combined_l12_r08_m05:7:1558136279,0.025953056290745735,0.992431640625,0.0062954057939350605
173,mean_degree,combined_l12_r08_m05,combined,12.0,0.8,0.5,7,target:173:combined_l12_r08_m05:7:1558136279,0.02144600637257099,0.992919921875,0.0056966328993439674
173,sum,combined_l12_r08_m05,combined,12.0,0.8,0.5,7,target:173:combined_l12_r08_m05:7:1558136279,0.042385827749967575,0.98828125,0.010192086920142174
173,pna,combined_l12_r08_m05,combined,12.0,0.8,0.5,7,target:173:combined_l12_r08_m05:7:1558136279,0.03906366974115372,0.98681640625,0.010090870782732964
173,mean,combined_l48_r03_m02,combined,48.0,0.3,0.2,0,target:173:combined_l48_r03_m02:0:1244259927,0.5383609533309937,0.740966796875,0.17896996438503265
173,mean_degree,combined_l48_r03_m02,combined,48.0,0.3,0.2,0,target:173:combined_l48_r03_m02:0:1244259927,1.0174022912979126,0.61962890625,0.29107561707496643
173,sum,combined_l48_r03_m02,combined,48.0,0.3,0.2,0,target:173:combined_l48_r03_m02:0:1244259927,1.3328793048858643,0.74658203125,0.22101324796676636
173,pna,combined_l48_r03_m02,combined,48.0,0.3,0.2,0,target:173:combined_l48_r03_m02:0:1244259927,0.6376953125,0.682373046875,0.21429984271526337
173,mean,combined_l48_r03_m02,combined,48.0,0.3,0.2,1,target:173:combined_l48_r03_m02:1:1141447736,0.5011368989944458,0.74853515625,0.1671002060174942
173,mean_degree,combined_l48_r03_m02,combined,48.0,0.3,0.2,1,target:173:combined_l48_r03_m02:1:1141447736,0.8157835006713867,0.672119140625,0.2452043890953064
173,sum,combined_l48_r03_m02,combined,48.0,0.3,0.2,1,target:173:combined_l48_r03_m02:1:1141447736,1.0622621774673462,0.77392578125,0.19395124912261963
173,pna,combined_l48_r03_m02,combined,48.0,0.3,0.2,1,target:173:combined_l48_r03_m02:1:1141447736,0.6085972785949707,0.697509765625,0.20358790457248688
173,mean,combined_l48_r03_m02,combined,48.0,0.3,0.2,2,target:173:combined_l48_r03_m02:2:2002073875,0.49024856090545654,0.763916015625,0.1613364815711975
173,mean_degree,combined_l48_r03_m02,combined,48.0,0.3,0.2,2,target:173:combined_l48_r03_m02:2:2002073875,0.756538987159729,0.68896484375,0.22938819229602814
173,sum,combined_l48_r03_m02,combined,48.0,0.3,0.2,2,target:173:combined_l48_r03_m02:2:2002073875,0.9566663503646851,0.791015625,0.17909353971481323
173,pna,combined_l48_r03_m02,combined,48.0,0.3,0.2,2,target:173:combined_l48_r03_m02:2:2002073875,0.5853655338287354,0.7099609375,0.19666627049446106
173,mean,combined_l48_r03_m02,combined,48.0,0.3,0.2,3,target:173:combined_l48_r03_m02:3:808732072,0.4652000665664673,0.778564453125,0.15255841612815857
173,mean_degree,combined_l48_r03_m02,combined,48.0,0.3,0.2,3,target:173:combined_l48_r03_m02:3:808732072,0.7605651021003723,0.68994140625,0.22848501801490784
173,sum,combined_l48_r03_m02,combined,48.0,0.3,0.2,3,target:173:combined_l48_r03_m02:3:808732072,0.9896671772003174,0.802490234375,0.17127232253551483
173,pna,combined_l48_r03_m02,combined,48.0,0.3,0.2,3,target:173:combined_l48_r03_m02:3:808732072,0.6840678453445435,0.657958984375,0.22915467619895935
173,mean,combined_l48_r03_m02,combined,48.0,0.3,0.2,4,target:173:combined_l48_r03_m02:4:1622560519,0.44510167837142944,0.788330078125,0.1440553367137909
173,mean_degree,combined_l48_r03_m02,combined,48.0,0.3,0.2,4,target:173:combined_l48_r03_m02:4:1622560519,0.7634031176567078,0.701416015625,0.22533902525901794
173,sum,combined_l48_r03_m02,combined,48.0,0.3,0.2,4,target:173:combined_l48_r03_m02:4:1622560519,0.8847517967224121,0.81494140625,0.1589616984128952
173,pna,combined_l48_r03_m02,combined,48.0,0.3,0.2,4,target:173:combined_l48_r03_m02:4:1622560519,0.5920396447181702,0.7099609375,0.19664639234542847
173,mean,combined_l48_r03_m02,combined,48.0,0.3,0.2,5,target:173:combined_l48_r03_m02:5:2052244556,0.5886180400848389,0.709228515625,0.19671398401260376
173,mean_degree,combined_l48_r03_m02,combined,48.0,0.3,0.2,5,target:173:combined_l48_r03_m02:5:2052244556,1.2906768321990967,0.573974609375,0.3435823321342468
173,sum,combined_l48_r03_m02,combined,48.0,0.3,0.2,5,target:173:combined_l48_r03_m02:5:2052244556,1.631304144859314,0.721435546875,0.25101569294929504
173,pna,combined_l48_r03_m02,combined,48.0,0.3,0.2,5,target:173:combined_l48_r03_m02:5:2052244556,0.7566263675689697,0.63623046875,0.2509065270423889
173,mean,combined_l48_r03_m02,combined,48.0,0.3,0.2,6,target:173:combined_l48_r03_m02:6:633018513,0.44513458013534546,0.78564453125,0.1453905999660492
173,mean_degree,combined_l48_r03_m02,combined,48.0,0.3,0.2,6,target:173:combined_l48_r03_m02:6:633018513,0.7652012705802917,0.695556640625,0.22762978076934814
173,sum,combined_l48_r03_m02,combined,48.0,0.3,0.2,6,target:173:combined_l48_r03_m02:6:633018513,0.9737547636032104,0.81298828125,0.16442668437957764
173,pna,combined_l48_r03_m02,combined,48.0,0.3,0.2,6,target:173:combined_l48_r03_m02:6:633018513,0.6436867713928223,0.678466796875,0.21660646796226501
173,mean,combined_l48_r03_m02,combined,48.0,0.3,0.2,7,target:173:combined_l48_r03_m02:7:626306826,0.6144411563873291,0.6962890625,0.20584675669670105
173,mean_degree,combined_l48_r03_m02,combined,48.0,0.3,0.2,7,target:173:combined_l48_r03_m02:7:626306826,1.284693717956543,0.576171875,0.34224218130111694
173,sum,combined_l48_r03_m02,combined,48.0,0.3,0.2,7,target:173:combined_l48_r03_m02:7:626306826,1.642892837524414,0.7099609375,0.25569385290145874
173,pna,combined_l48_r03_m02,combined,48.0,0.3,0.2,7,target:173:combined_l48_r03_m02:7:626306826,0.7364716529846191,0.63671875,0.2467721402645111
173,mean,combined_l48_r03_m05,combined,48.0,0.3,0.5,0,target:173:combined_l48_r03_m05:0:2036148068,0.255757600069046,0.88818359375,0.07919371128082275
173,mean_degree,combined_l48_r03_m05,combined,48.0,0.3,0.5,0,target:173:combined_l48_r03_m05:0:2036148068,0.24957622587680817,0.899169921875,0.07541343569755554
173,sum,combined_l48_r03_m05,combined,48.0,0.3,0.5,0,target:173:combined_l48_r03_m05:0:2036148068,0.36862412095069885,0.926025390625,0.063443124294281
173,pna,combined_l48_r03_m05,combined,48.0,0.3,0.5,0,target:173:combined_l48_r03_m05:0:2036148068,0.26368457078933716,0.894287109375,0.07952181994915009
173,mean,combined_l48_r03_m05,combined,48.0,0.3,0.5,1,target:173:combined_l48_r03_m05:1:684947366,0.21922005712985992,0.910400390625,0.06488244235515594
173,mean_degree,combined_l48_r03_m05,combined,48.0,0.3,0.5,1,target:173:combined_l48_r03_m05:1:684947366,0.275372713804245,0.889892578125,0.08210939168930054
173,sum,combined_l48_r03_m05,combined,48.0,0.3,0.5,1,target:173:combined_l48_r03_m05:1:684947366,0.2738867402076721,0.939208984375,0.050695110112428665
173,pna,combined_l48_r03_m05,combined,48.0,0.3,0.5,1,target:173:combined_l48_r03_m05:1:684947366,0.24949069321155548,0.896728515625,0.07506298273801804
173,mean,combined_l48_r03_m05,combined,48.0,0.3,0.5,2,target:173:combined_l48_r03_m05:2:218514550,0.22001710534095764,0.912841796875,0.0652511864900589
173,mean_degree,combined_l48_r03_m05,combined,48.0,0.3,0.5,2,target:173:combined_l48_r03_m05:2:218514550,0.40460914373397827,0.84130859375,0.11908826977014542
173,sum,combined_l48_r03_m05,combined,48.0,0.3,0.5,2,target:173:combined_l48_r03_m05:2:218514550,0.26265767216682434,0.941162109375,0.050093017518520355
173,pna,combined_l48_r03_m05,combined,48.0,0.3,0.5,2,target:173:combined_l48_r03_m05:2:218514550,0.373651385307312,0.828369140625,0.11975249648094177
173,mean,combined_l48_r03_m05,combined,48.0,0.3,0.5,3,target:173:combined_l48_r03_m05:3:196028169,0.265067458152771,0.8876953125,0.08168677985668182
173,mean_degree,combined_l48_r03_m05,combined,48.0,0.3,0.5,3,target:173:combined_l48_r03_m05:3:196028169,0.5922151803970337,0.791259765625,0.16159319877624512
173,sum,combined_l48_r03_m05,combined,48.0,0.3,0.5,3,target:173:combined_l48_r03_m05:3:196028169,0.4391152858734131,0.91357421875,0.0755678340792656
173,pna,combined_l48_r03_m05,combined,48.0,0.3,0.5,3,target:173:combined_l48_r03_m05:3:196028169,0.3014124035835266,0.86962890625,0.09456981718540192
173,mean,combined_l48_r03_m05,combined,48.0,0.3,0.5,4,target:173:combined_l48_r03_m05:4:1116065695,0.30796724557876587,0.86279296875,0.0973680317401886
173,mean_degree,combined_l48_r03_m05,combined,48.0,0.3,0.5,4,target:173:combined_l48_r03_m05:4:1116065695,0.7076184749603271,0.737548828125,0.1987532377243042
173,sum,combined_l48_r03_m05,combined,48.0,0.3,0.5,4,target:173:combined_l48_r03_m05:4:1116065695,0.5494435429573059,0.89404296875,0.09288609772920609
173,pna,combined_l48_r03_m05,combined,48.0,0.3,0.5,4,target:173:combined_l48_r03_m05:4:1116065695,0.3608027994632721,0.831787109375,0.11607363820075989
173,mean,combined_l48_r03_m05,combined,48.0,0.3,0.5,5,target:173:combined_l48_r03_m05:5:296337691,0.5127946138381958,0.772705078125,0.16251274943351746
173,mean_degree,combined_l48_r03_m05,combined,48.0,0.3,0.5,5,target:173:combined_l48_r03_m05:5:296337691,1.2468396425247192,0.639892578125,0.298068106174469
173,sum,combined_l48_r03_m05,combined,48.0,0.3,0.5,5,target:173:combined_l48_r03_m05:5:296337691,1.257163166999817,0.80859375,0.1723131239414215
173,pna,combined_l48_r03_m05,combined,48.0,0.3,0.5,5,target:173:combined_l48_r03_m05:5:296337691,0.5592557787895203,0.731689453125,0.18526117503643036
173,mean,combined_l48_r03_m05,combined,48.0,0.3,0.5,6,target:173:combined_l48_r03_m05:6:513310161,0.20902657508850098,0.91845703125,0.0613686703145504
173,mean_degree,combined_l48_r03_m05,combined,48.0,0.3,0.5,6,target:173:combined_l48_r03_m05:6:513310161,0.38077110052108765,0.8486328125,0.11150749027729034
173,sum,combined_l48_r03_m05,combined,48.0,0.3,0.5,6,target:173:combined_l48_r03_m05:6:513310161,0.2636999487876892,0.94091796875,0.048985179513692856
173,pna,combined_l48_r03_m05,combined,48.0,0.3,0.5,6,target:173:combined_l48_r03_m05:6:513310161,0.25915688276290894,0.888916015625,0.07880321145057678
173,mean,combined_l48_r03_m05,combined,48.0,0.3,0.5,7,target:173:combined_l48_r03_m05:7:141617403,0.2843724191188812,0.877197265625,0.08829420804977417
